source,organisation,author,created,last_modified,package_title,file_title,date_from,date_to,description,format,licence,info,url,status
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2016-06-29T17:18:39.462130,2016-06-29T17:18:39.462130,S. A. Speaks: An Oral History of Life in South Australia before 1930,S. A. Speaks: An Oral History of Life in South Australia before 1930,1960-01-01,2013-12-31,"This resource was created in June 2016. It has been superseded by an updated version in December 2016.

**Explanation of fields**

- **RECORD #** : SLSA unique identifier eg ""b29335796""
- **NAME** : Name of interviewee
- **NUMBER** : Number of the recording within the project
- **TITLE** : Title of interview
- **Dates/publication details** : Date interview recorded (may be year only or exact date)
- **Description/Quantity** : Length of recording
- **SUMMARY** : Summary description of content of interview
- **SUBJECT** : Subject headings assigned by the Library to assist searching
- **Series/Collection** : Project name (some oral histories were conducted within a project)
- **TRANSCRIPT URL** : URL of location of transcript in PDF format",csv,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/387e2e32-f30c-4f9b-9d8f-848d06dfe18d,https://data.sa.gov.au/data/dataset/387e2e32-f30c-4f9b-9d8f-848d06dfe18d/resource/42c57421-be53-468e-b8f8-8d2dd57f234e/download/saspeaksoralhistory.csv,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2017-07-06T16:33:48.202152,2017-07-06T16:33:48.202152,S. A. Speaks: An Oral History of Life in South Australia before 1930,S. A. Speaks: An Oral History of Life in South Australia before 1930 - Excel workbook,1960-01-01,2013-12-31,This Excel workbook contains the same data as the CSV file but has the advantage that URLs are active hyperlinks.,xlsx,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/387e2e32-f30c-4f9b-9d8f-848d06dfe18d,https://data.sa.gov.au/data/dataset/387e2e32-f30c-4f9b-9d8f-848d06dfe18d/resource/9c141a37-1c35-458f-a897-3a7c032a9138/download/saspeaksoralhistory.xlsx,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2016-06-30T15:33:42.271015,2016-06-30T15:33:42.271015,S. A. Speaks: An Oral History of Life in South Australia before 1930,S. A. Speaks: An Oral History of Life in South Australia before 1930 - Excel workbook,1960-01-01,2013-12-31,"This resource was created in June 2016. It has been superseded by an updated version in December 2016.

This Excel workbook contains the same data as the CSV file but has the advantage that URLs are active hyperlinks.",xlsx,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/387e2e32-f30c-4f9b-9d8f-848d06dfe18d,https://data.sa.gov.au/data/dataset/387e2e32-f30c-4f9b-9d8f-848d06dfe18d/resource/04931a8a-c47c-4705-bed9-d95e71b41fee/download/saspeaksoralhistory.xlsx,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2016-07-07T14:26:22.826029,2016-07-07T14:26:22.826029,S. A. Speaks: An Oral History of Life in South Australia before 1930,S. A. Speaks: An Oral History of Life in South Australia before 1930 - audio files,1960-01-01,2013-12-31,"Hyperlinks to the 277 MP3 files for the 45 interviews.

File name format:
OH001_xxx_yy_Sz_F.mp3

OH001 = oral history project number 1 = ‘S. A. Speaks'  
xxx = interview number: range is 001 to 045  
yy = interview sequence number: range is 01 to 06  
Sz = carrier side number: either 1 or 2  
F = role code (filtered)  
.mp3 = extension for MP3 format",mp3,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/387e2e32-f30c-4f9b-9d8f-848d06dfe18d,http://www.slsa.sa.gov.au/datasets/sa_speaks/,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2013-05-31T01:09:53.376929,2013-05-31T01:09:53.376929,SA Memory,Field descriptions,1836-2010,,Field descriptions for 'SA Memory' dataset.,txt,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/7cd90f98-1d89-4921-8373-151f4ad5d1a1,http://data.sa.gov.au/data/storage/f/2014-06-19T03%3A42%3A42.983Z/data-description.txt,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2013-05-31T01:01:00.469271,2013-05-31T01:01:00.469271,SA Memory,SA Memory,1836-2010,,"SA Memory is an online gateway to South Australian history, heritage and culture. This multimedia website focuses on the South Australian experience – what makes South Australia unique. SA Memory illustrates and interprets themes to highlight South Australia’s people, places, issues and events from the colony’s beginnings to contemporary times: South Australia’s ‘memory’.",csv,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/7cd90f98-1d89-4921-8373-151f4ad5d1a1,http://www.slsa.sa.gov.au/datasets/SAMemory/SAMemorycontentobjects_2011.csv,200
data.gov.au,State Library of South Australia,State Library of South Australia,2013-05-12T08:19:18.995080,2013-05-12T08:19:18.995080,SA Memory (State Library of South Australia),SLSAlibraryhackSAMemorycontentobjects 2011-01-18.csv,19th and 20th Century,,,csv,Creative Commons Attribution 3.0 Australia,https://data.gov.au/dataset/4c9f8d93-dbae-45b1-a5fa-01e493130233,http://data.gov.au/storage/f/2013-05-12T181840/tmpC5fij_SLSAlibraryhackSAMemorycontentobjects-2011-01-18.csv,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2017-07-06T16:46:20.810689,2017-07-06T16:46:20.810689,Ship Photographs,Ship Photographs,1802-01-01,2014-12-31,"**Explanation of fields**

- **RECORD #** : SLSA unique identifier eg ""b20223389""
- **URL** : URL to the catalogue record in our database
- **XML** : URL to the XML version of the catalogue record
- **NAME** : Name of photographer
- **TITLE** : Title of photograph
- **Dates/publication details** : Date of the photograph
- **Description/Quantity** : Format and dimensions of the original image
- **SUMMARY** : Summary information about the image, its content and context
- **SUBJECT** : Subject headings assigned by the Library to assist searching
- **Series/Collection** : Images may be aggregated as a collection
- **IMAGE** : URL of the location of the web image",csv,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/e52b0259-2b57-4121-8e04-be333025fb3b,https://data.sa.gov.au/data/dataset/e52b0259-2b57-4121-8e04-be333025fb3b/resource/ab6cb1a4-44cc-4514-a38f-eac5c50d5aa1/download/shipphotographs.csv,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2016-06-29T16:45:22.218452,2016-06-29T16:45:22.218452,Ship Photographs,Ship Photographs,1802-01-01,2014-12-31,"Compiled 2016. This data set of 5641 photographs has been superseded by an updated version at the top of this Data and Resources list.

**Explanation of fields**

- **RECORD #** : SLSA unique identifier eg ""b29335796""
- **TITLE** : Title of image
- **Dates/publication details** : Date image created
- **Description/Quantity** : format and dimensions of the original image
- **SUMMARY** : Summary description of image
- **SUBJECT** : Subject headings assigned by the Library to assist searching
- **IMAGE** : URL of location of image (images in copyright might not be viewable)",csv,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/e52b0259-2b57-4121-8e04-be333025fb3b,https://data.sa.gov.au/data/dataset/e52b0259-2b57-4121-8e04-be333025fb3b/resource/65043124-47f7-4c2c-81e3-4a0c1218c674/download/shipphotograhs.csv,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2017-07-06T16:47:03.305963,2017-07-06T16:47:03.305963,Ship Photographs,Ship Photographs - Excel workbook,1802-01-01,2014-12-31,This Excel workbook contains the same data as the CSV file but has the advantage that URLs are active hyperlinks.,xlsx,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/e52b0259-2b57-4121-8e04-be333025fb3b,https://data.sa.gov.au/data/dataset/e52b0259-2b57-4121-8e04-be333025fb3b/resource/3954cb7d-5225-405e-9c36-69e663615a3d/download/shipphotographs.xlsx,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2016-06-30T16:10:34.516067,2016-06-30T16:10:34.516067,Ship Photographs,Ship Photographs - Excel workbook,1802-01-01,2014-12-31,Compiled 2016. This data set of 5641 photographs has been superseded by an updated version at the top of this Data and Resources list.,xlsx,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/e52b0259-2b57-4121-8e04-be333025fb3b,https://data.sa.gov.au/data/dataset/e52b0259-2b57-4121-8e04-be333025fb3b/resource/46f47710-e667-403d-9bdd-ed4c5d81df30/download/shipphotograhs.xlsx,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2013-05-22T00:55:04.965056,2013-05-22T00:55:04.965056,Significant South Australians Photographs,Significant South Australians Photographs - Metadata,1815-1951,,"Selection of images (60) from the State Library of South Australia collections of Significant South Australians featuring selected men and women of Adelaide's North Terrace plaques.  These are a selection of images from a range of subjects and other State library photo sets on Flickr and range from 1815-1951.

This data set can be used in conjunction with the Flickr API http://www.flickr.com/services/api/
This data set can also be used in conjunction with Trove. http://trove.nla.gov.au/newspaper?q=
",docx,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/167684de-6a7a-4957-9bb7-b14c26660127,http://www.slsa.sa.gov.au/datasets/Flickr_groups/Significant_South_Australians_Flickr_photo_set_2013.docx,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2013-05-22T00:54:02.731823,2013-05-22T00:54:02.731823,Significant South Australians Photographs,Significant South Australians Photographs 1815-1951,1815-1951,,"Selection of images (60) from the State Library of South Australia collections of Significant South Australians featuring selected men and women of Adelaide's North Terrace plaques.  These are a selection of images from a range of subjects and other State library photo sets on Flickr and range from 1815-1951. 
",other,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/167684de-6a7a-4957-9bb7-b14c26660127,http://www.flickr.com/photos/state_library_south_australia/sets/72157629151043184/,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2016-06-29T16:20:55.228588,2016-06-29T16:20:55.228588,South Australia in 1914,South Australia in 1914 Flickr album,1914-01-01,1914-12-31,Link to Flickr album,data,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/afba67c9-f5c7-4d6a-9c23-93cbeb652abc,https://www.flickr.com/photos/state_library_south_australia/sets/72157648540426502,200
data.sa.gov.au,State Library of South Australia,Andrew Piper,2015-07-03T12:31:30.795546,2015-07-03T12:31:30.795546,South Australian Photographs,South Australian Photographs - Additional Information,1800-01-01,2015-02-27,"This document describes the datasets compiled in 2015. Information relevant to the newer versions of the datasets is now found in those datasets' descriptions.
",doc,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/62c4e993-8d5b-48a4-9d11-9e9dd4708455,https://data.sa.gov.au/data/dataset/62c4e993-8d5b-48a4-9d11-9e9dd4708455/resource/5eb17c1c-ee46-4a1d-b2d7-fb54d55a3d34/download/slsaphotographs.doc,200
data.sa.gov.au,State Library of South Australia,Andrew Piper,2017-07-06T17:18:07.314244,2017-07-06T17:18:07.314244,South Australian Photographs,South Australian Photographs: 1900 - 1919,1800-01-01,2015-02-27,"33146 images.

**Explanation of fields**

- **RECORD #** : SLSA unique identifier eg ""b20691051""
- **RECORD URL** : URL to the catalogue record in our database
- **XML** : URL to the XML version of the catalogue record
- **NAME** : Name of photographer if known
- **TITLE** : Title of photograph
- **Dates/Publication Details** : Includes the date of the photograph
- **Description/Quantity** : Format and dimensions of the original image
- **SUMMARY** : Summary information about the image, its content and context
- **SUBJECT** : Subject headings assigned by the Library to assist searching
- **Series/Collection** : Images may be aggregated as a collection
- **IMAGE** : URL of the location of the web image",csv,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/62c4e993-8d5b-48a4-9d11-9e9dd4708455,https://data.sa.gov.au/data/dataset/62c4e993-8d5b-48a4-9d11-9e9dd4708455/resource/3089639f-dd73-4b55-8599-37859b67e161/download/saphotographs1900-1919.csv,200
data.sa.gov.au,State Library of South Australia,Andrew Piper,2016-07-01T17:07:52.540823,2016-07-01T17:07:52.540823,South Australian Photographs,South Australian Photographs: 1900 - 1919,1800-01-01,2015-02-27,"Compiled 2016. This data set has been superseded by an updated version at the top of this Data and Resources list.

34287 images.

**Explanation of fields**

- **RECORD #** : SLSA unique identifier eg ""b20691051""
- **RECORD URL** : URL to the catalogue record in our database
- **XML** : URL to the XML version of the catalogue record
- **NAME** : Name of photographer if known
- **TITLE** : Title of photograph
- **Dates/Publication Details** : Includes the date of the photograph
- **Description/Quantity** : Format and dimensions of the original image
- **SUMMARY** : Summary information about the image, its content and context
- **SUBJECT** : Subject headings assigned by the Library to assist searching
- **Series/Collection** : Images may be aggregated as a collection
- **IMAGE** : URL of the location of the web image",csv,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/62c4e993-8d5b-48a4-9d11-9e9dd4708455,https://data.sa.gov.au/data/dataset/62c4e993-8d5b-48a4-9d11-9e9dd4708455/resource/60df5002-fe0c-4d8d-a8c5-1affabe8cd90/download/saphotographs1900-1919.csv,200
